dataset,split,configuration,seed,sample_id,label,probability
biosnap,random,full,82,3558,0,0.970146894454956
biosnap,random,full,82,3559,1,0.9993619322776794
biosnap,random,full,82,3560,0,5.645326268677309e-07
biosnap,random,full,82,3561,0,2.0299723473726772e-05
biosnap,random,full,82,3562,0,1.536853574179986e-06
biosnap,random,full,82,3563,1,0.9998345375061035
biosnap,random,full,82,3564,1,0.9948058724403381
biosnap,random,full,82,3565,0,0.0013580570230260491
biosnap,random,full,82,3566,1,0.9997157454490662
biosnap,random,full,82,3567,0,0.0604768767952919
biosnap,random,full,82,3568,1,0.9999972581863403
biosnap,random,full,82,3569,0,6.341843459267693e-07
biosnap,random,full,82,3570,1,0.9998648166656494
biosnap,random,full,82,3571,1,0.999985933303833
biosnap,random,full,82,3572,1,0.9999997615814209
biosnap,random,full,82,3573,0,8.778741903370246e-05
biosnap,random,full,82,3574,0,0.0007609345484524965
biosnap,random,full,82,3575,0,0.009603590704500675
biosnap,random,full,82,3576,0,8.978004916571081e-05
biosnap,random,full,82,3577,0,0.013143474236130714
biosnap,random,full,82,3578,0,0.0011533903889358044
biosnap,random,full,82,3579,1,3.690172525239177e-05
biosnap,random,full,82,3580,1,0.9412944316864014
biosnap,random,full,82,3581,1,0.9959275126457214
biosnap,random,full,82,3582,0,4.694109065894736e-06
biosnap,random,full,82,3583,0,0.0026711290702223778
biosnap,random,full,82,3584,0,0.6462727785110474
biosnap,random,full,82,3585,1,0.9999998807907104
biosnap,random,full,82,3586,1,0.9998936653137207
biosnap,random,full,82,3587,1,0.9994754195213318
biosnap,random,full,82,3588,1,0.9998058676719666
biosnap,random,full,82,3589,1,0.9999723434448242
biosnap,random,full,82,3590,0,4.3052526166320604e-07
biosnap,random,full,82,3591,1,0.9999611377716064
biosnap,random,full,82,3592,0,8.155047908076085e-07
biosnap,random,full,82,3593,1,0.0003842003643512726
biosnap,random,full,82,3594,1,0.9999620914459229
biosnap,random,full,82,3595,1,0.4483995735645294
biosnap,random,full,82,3596,1,0.9992250204086304
biosnap,random,full,82,3597,1,0.8023828864097595
biosnap,random,full,82,3598,0,0.0009917416609823704
biosnap,random,full,82,3599,1,0.009261391125619411
biosnap,random,full,82,3600,1,0.9998922348022461
biosnap,random,full,82,3601,1,0.9996553659439087
biosnap,random,full,82,3602,1,0.9999938011169434
biosnap,random,full,82,3603,0,0.017207428812980652
biosnap,random,full,82,3604,0,0.006072198506444693
biosnap,random,full,82,3605,0,8.57610211824067e-05
biosnap,random,full,82,3606,0,6.341977859847248e-05
biosnap,random,full,82,3607,0,2.6483190595172346e-05
biosnap,random,full,82,3608,0,0.5180299878120422
biosnap,random,full,82,3609,1,0.9956022500991821
biosnap,random,full,82,3610,1,0.9584095478057861
biosnap,random,full,82,3611,0,8.812999112706166e-07
biosnap,random,full,82,3612,1,0.9965223073959351
biosnap,random,full,82,3613,1,0.9963415265083313
biosnap,random,full,82,3614,0,0.09645399451255798
biosnap,random,full,82,3615,0,0.0006559338653460145
biosnap,random,full,82,3616,1,0.9999966621398926
biosnap,random,full,82,3617,1,0.9995550513267517
biosnap,random,full,82,3618,1,0.19076749682426453
biosnap,random,full,82,3619,0,1.3057139767624903e-05
biosnap,random,full,82,3620,0,1.0567603112576762e-06
biosnap,random,full,82,3621,0,0.0001994571794057265
biosnap,random,full,82,3622,0,3.538971213856712e-06
biosnap,random,full,82,3623,0,0.0034798854030668736
biosnap,random,full,82,3624,0,0.01867165043950081
biosnap,random,full,82,3625,1,0.9999997615814209
biosnap,random,full,82,3626,1,0.9921607375144958
biosnap,random,full,82,3627,0,0.10547798126935959
biosnap,random,full,82,3628,1,0.15551118552684784
biosnap,random,full,82,3629,0,0.9997938275337219
biosnap,random,full,82,3630,0,0.012655251659452915
biosnap,random,full,82,3631,0,0.0009132931008934975
biosnap,random,full,82,3632,1,0.9968528151512146
biosnap,random,full,82,3633,1,0.9982278943061829
biosnap,random,full,82,3634,1,0.9991668462753296
biosnap,random,full,82,3635,0,0.15734046697616577
biosnap,random,full,82,3636,0,0.9989379048347473
biosnap,random,full,82,3637,0,0.0006085496279411018
biosnap,random,full,82,3638,0,0.1282200962305069
biosnap,random,full,82,3639,0,0.9891387820243835
biosnap,random,full,82,3640,1,0.9999496936798096
biosnap,random,full,82,3641,1,0.35498109459877014
biosnap,random,full,82,3642,1,1.0
biosnap,random,full,82,3643,1,7.321740849874914e-05
biosnap,random,full,82,3644,0,0.07290705293416977
biosnap,random,full,82,3645,1,0.9918003678321838
biosnap,random,full,82,3646,1,0.9918009638786316
biosnap,random,full,82,3647,1,1.0
biosnap,random,full,82,3648,0,0.0002370679285377264
biosnap,random,full,82,3649,0,7.553364866907941e-07
biosnap,random,full,82,3650,1,0.6181345582008362
biosnap,random,full,82,3651,1,0.997859537601471
biosnap,random,full,82,3652,0,0.04285971820354462
biosnap,random,full,82,3653,0,0.33699703216552734
biosnap,random,full,82,3654,1,0.9999463558197021
biosnap,random,full,82,3655,1,0.999980092048645
biosnap,random,full,82,3656,1,0.04030672088265419
biosnap,random,full,82,3657,0,3.3191936381626874e-05
biosnap,random,full,82,3658,0,0.7995534539222717
biosnap,random,full,82,3659,1,0.9992245435714722
biosnap,random,full,82,3660,1,0.9980605244636536
biosnap,random,full,82,3661,1,0.9999717473983765
biosnap,random,full,82,3662,1,0.6003425717353821
biosnap,random,full,82,3663,1,0.9999992847442627
biosnap,random,full,82,3664,1,0.9999833106994629
biosnap,random,full,82,3665,0,1.0139608093595598e-05
biosnap,random,full,82,3666,0,0.0011901293182745576
biosnap,random,full,82,3667,1,0.99998939037323
biosnap,random,full,82,3668,1,0.9999186992645264
biosnap,random,full,82,3669,0,0.19367702305316925
biosnap,random,full,82,3670,1,0.9999023675918579
biosnap,random,full,82,3671,0,1.0723831110226456e-05
biosnap,random,full,82,3672,0,0.0004562745743896812
biosnap,random,full,82,3673,0,1.1318947201743867e-07
biosnap,random,full,82,3674,1,0.9999979734420776
biosnap,random,full,82,3675,0,2.9889153665862978e-05
biosnap,random,full,82,3676,0,0.000218862624024041
biosnap,random,full,82,3677,0,0.0012429937487468123
biosnap,random,full,82,3678,0,0.0006684802938252687
biosnap,random,full,82,3679,0,0.13218356668949127
biosnap,random,full,82,3680,0,0.0023323094937950373
biosnap,random,full,82,3681,0,1.1202979521840462e-06
biosnap,random,full,82,3682,0,1.1093610737589188e-05
biosnap,random,full,82,3683,1,0.9999138116836548
biosnap,random,full,82,3684,0,0.42617911100387573
biosnap,random,full,82,3685,1,0.9983242154121399
biosnap,random,full,82,3686,0,4.650118228255451e-07
biosnap,random,full,82,3687,1,0.9835777282714844
biosnap,random,full,82,3688,1,0.0002953006769530475
biosnap,random,full,82,3689,0,1.045441308633599e-06
biosnap,random,full,82,3690,1,0.00013315121759660542
biosnap,random,full,82,3691,1,0.8582243919372559
biosnap,random,full,82,3692,1,0.9986220598220825
biosnap,random,full,82,3693,0,5.833892282680608e-05
biosnap,random,full,82,3694,0,0.045093435794115067
biosnap,random,full,82,3695,1,0.9999994039535522
biosnap,random,full,82,3696,1,0.9999567270278931
biosnap,random,full,82,3697,0,0.646193265914917
biosnap,random,full,82,3698,0,0.00020572317589540035
biosnap,random,full,82,3699,0,0.9952583909034729
biosnap,random,full,82,3700,1,0.14915834367275238
biosnap,random,full,82,3701,1,0.0014699473977088928
biosnap,random,full,82,3702,0,0.016304947435855865
biosnap,random,full,82,3703,0,0.021038740873336792
biosnap,random,full,82,3704,1,0.018483171239495277
biosnap,random,full,82,3705,0,0.28040704131126404
biosnap,random,full,82,3706,0,0.5357040762901306
biosnap,random,full,82,3707,0,0.0006099661695770919
biosnap,random,full,82,3708,0,0.11162472516298294
biosnap,random,full,82,3709,1,0.9999940395355225
biosnap,random,full,82,3710,1,0.9958290457725525
biosnap,random,full,82,3711,1,0.9998424053192139
biosnap,random,full,82,3712,0,0.0001090826335712336
biosnap,random,full,82,3713,1,0.9999858140945435
biosnap,random,full,82,3714,0,0.00032091353205032647
biosnap,random,full,82,3715,0,0.08053062111139297
biosnap,random,full,82,3716,0,0.00011957691458519548
biosnap,random,full,82,3717,1,0.9678652286529541
biosnap,random,full,82,3718,0,0.00019330382929183543
biosnap,random,full,82,3719,1,0.9559880495071411
biosnap,random,full,82,3720,1,0.9750685095787048
biosnap,random,full,82,3721,0,0.07816316932439804
biosnap,random,full,82,3722,0,7.640657713636756e-05
biosnap,random,full,82,3723,1,3.5193249914300395e-07
biosnap,random,full,82,3724,0,8.710563270142302e-05
biosnap,random,full,82,3725,0,0.019494691863656044
biosnap,random,full,82,3726,1,0.022215798497200012
biosnap,random,full,82,3727,0,0.9760353565216064
biosnap,random,full,82,3728,1,0.9999704360961914
biosnap,random,full,82,3729,0,0.000224134317249991
biosnap,random,full,82,3730,0,9.158163447864354e-05
biosnap,random,full,82,3731,1,0.058679841458797455
biosnap,random,full,82,3732,1,0.9999189376831055
biosnap,random,full,82,3733,1,0.8966399431228638
biosnap,random,full,82,3734,0,1.1860714039357845e-05
biosnap,random,full,82,3735,1,0.9999793767929077
biosnap,random,full,82,3736,0,8.934081415645778e-05
biosnap,random,full,82,3737,1,0.9984534978866577
biosnap,random,full,82,3738,1,0.29371771216392517
biosnap,random,full,82,3739,0,0.9904047250747681
biosnap,random,full,82,3740,1,0.9999970197677612
biosnap,random,full,82,3741,1,0.9940640330314636
biosnap,random,full,82,3742,0,0.02210059016942978
biosnap,random,full,82,3743,1,0.6546933650970459
biosnap,random,full,82,3744,1,0.9999837875366211
biosnap,random,full,82,3745,1,0.9997949004173279
biosnap,random,full,82,3746,0,5.411259553511627e-05
biosnap,random,full,82,3747,0,0.002058808458968997
biosnap,random,full,82,3748,1,0.9934194684028625
biosnap,random,full,82,3749,0,3.0832674383418635e-05
biosnap,random,full,82,3750,0,0.003265564562752843
biosnap,random,full,82,3751,0,0.08528901636600494
biosnap,random,full,82,3752,0,0.028047386556863785
biosnap,random,full,82,3753,0,0.020884551107883453
biosnap,random,full,82,3754,1,0.3530341684818268
biosnap,random,full,82,3755,0,0.9954507946968079
biosnap,random,full,82,3756,1,0.75273597240448
biosnap,random,full,82,3757,0,0.014445150271058083
biosnap,random,full,82,3758,0,0.0017185203032568097
biosnap,random,full,82,3759,0,0.934676468372345
biosnap,random,full,82,3760,0,0.001234138268046081
biosnap,random,full,82,3761,1,0.3902488648891449
biosnap,random,full,82,3762,0,0.12914535403251648
biosnap,random,full,82,3763,0,0.01221285481005907
biosnap,random,full,82,3764,1,0.9955897331237793
biosnap,random,full,82,3765,1,0.9156068563461304
biosnap,random,full,82,3766,0,0.04150891676545143
biosnap,random,full,82,3767,0,0.9777522683143616
biosnap,random,full,82,3768,0,0.00021315747289918363
biosnap,random,full,82,3769,0,0.07447423785924911
biosnap,random,full,82,3770,0,0.8914929628372192
biosnap,random,full,82,3771,1,0.8190247416496277
biosnap,random,full,82,3772,1,0.6514103412628174
biosnap,random,full,82,3773,1,0.9998388290405273
biosnap,random,full,82,3774,1,0.043897829949855804
biosnap,random,full,82,3775,0,1.3394978850556072e-06
biosnap,random,full,82,3776,1,0.29139795899391174
biosnap,random,full,82,3777,1,0.8924148082733154
biosnap,random,full,82,3778,1,0.9979122281074524
biosnap,random,full,82,3779,0,0.02155919000506401
biosnap,random,full,82,3780,0,0.0024520691949874163
biosnap,random,full,82,3781,0,0.9994020462036133
biosnap,random,full,82,3782,1,0.5695455074310303
biosnap,random,full,82,3783,0,0.006072031334042549
biosnap,random,full,82,3784,0,0.0003896486305166036
biosnap,random,full,82,3785,1,0.966505229473114
biosnap,random,full,82,3786,0,0.7372652292251587
biosnap,random,full,82,3787,1,0.999985933303833
biosnap,random,full,82,3788,1,0.9999911785125732
biosnap,random,full,82,3789,0,0.3276064395904541
biosnap,random,full,82,3790,0,0.0001316163397859782
biosnap,random,full,82,3791,1,1.0
biosnap,random,full,82,3792,0,3.3640619221841916e-05
biosnap,random,full,82,3793,0,5.313952442520531e-06
biosnap,random,full,82,3794,0,0.960019588470459
biosnap,random,full,82,3795,0,0.3007383346557617
biosnap,random,full,82,3796,1,1.0
biosnap,random,full,82,3797,0,1.434239749187327e-07
biosnap,random,full,82,3798,1,0.9998120665550232
biosnap,random,full,82,3799,0,5.043863660070258e-10
biosnap,random,full,82,3800,0,6.399338599294424e-05
biosnap,random,full,82,3801,1,0.5216139554977417
biosnap,random,full,82,3802,0,9.773926285561174e-05
biosnap,random,full,82,3803,0,0.9999631643295288
biosnap,random,full,82,3804,1,0.9995976090431213
biosnap,random,full,82,3805,0,0.4701273441314697
biosnap,random,full,82,3806,0,0.9963185787200928
biosnap,random,full,82,3807,0,0.9999666213989258
biosnap,random,full,82,3808,1,0.9999468326568604
biosnap,random,full,82,3809,0,9.563207277096808e-05
biosnap,random,full,82,3810,1,0.9994751811027527
biosnap,random,full,82,3811,0,0.0004589680174831301
biosnap,random,full,82,3812,1,0.99998939037323
biosnap,random,full,82,3813,0,0.0002830830926541239
biosnap,random,full,82,3814,1,0.9970000386238098
biosnap,random,full,82,3815,1,0.9999474287033081
biosnap,random,full,82,3816,1,0.9999998807907104
biosnap,random,full,82,3817,1,0.9998716115951538
biosnap,random,full,82,3818,1,0.9999241828918457
biosnap,random,full,82,3819,1,0.9999938011169434
biosnap,random,full,82,3820,0,1.6558482457185164e-05
biosnap,random,full,82,3821,1,0.9885563254356384
biosnap,random,full,82,3822,1,0.9982268214225769
biosnap,random,full,82,3823,1,0.9998712539672852
biosnap,random,full,82,3824,1,0.9999271631240845
biosnap,random,full,82,3825,1,0.9999885559082031
biosnap,random,full,82,3826,0,0.9774053692817688
biosnap,random,full,82,3827,1,0.11096411198377609
biosnap,random,full,82,3828,1,0.992043673992157
biosnap,random,full,82,3829,1,0.999954342842102
biosnap,random,full,82,3830,0,0.0007628148887306452
biosnap,random,full,82,3831,1,0.9999607801437378
biosnap,random,full,82,3832,1,0.556053876876831
biosnap,random,full,82,3833,1,0.9972714781761169
biosnap,random,full,82,3834,1,0.99980229139328
biosnap,random,full,82,3835,0,0.08877357095479965
biosnap,random,full,82,3836,0,0.00025231781182810664
biosnap,random,full,82,3837,0,4.588433512253687e-06
biosnap,random,full,82,3838,0,0.9605596661567688
biosnap,random,full,82,3839,1,0.9999536275863647
biosnap,random,full,82,3840,1,0.8540342450141907
biosnap,random,full,82,3841,0,0.1449035257101059
biosnap,random,full,82,3842,1,0.9994100332260132
biosnap,random,full,82,3843,0,4.573225851345342e-06
biosnap,random,full,82,3844,0,0.0009180313209071755
biosnap,random,full,82,3845,0,0.006548083852976561
biosnap,random,full,82,3846,1,0.9999996423721313
biosnap,random,full,82,3847,0,4.2036506783915684e-05
biosnap,random,full,82,3848,0,0.15429632365703583
biosnap,random,full,82,3849,1,0.9920942187309265
biosnap,random,full,82,3850,1,0.9999961853027344
biosnap,random,full,82,3851,1,0.003956098575145006
biosnap,random,full,82,3852,0,0.0014231095556169748
biosnap,random,full,82,3853,0,0.010231470689177513
biosnap,random,full,82,3854,1,0.999998927116394
biosnap,random,full,82,3855,0,2.5629296942497604e-05
biosnap,random,full,82,3856,0,0.013800847344100475
biosnap,random,full,82,3857,0,0.23555859923362732
biosnap,random,full,82,3858,0,0.5652322769165039
biosnap,random,full,82,3859,0,0.0027592566329985857
biosnap,random,full,82,3860,1,0.9831690788269043
biosnap,random,full,82,3861,0,0.019007081165909767
biosnap,random,full,82,3862,1,0.9912669062614441
biosnap,random,full,82,3863,1,0.9999756813049316
biosnap,random,full,82,3864,1,0.005723640788346529
biosnap,random,full,82,3865,1,0.9995526671409607
biosnap,random,full,82,3866,1,0.9999994039535522
biosnap,random,full,82,3867,1,1.0
biosnap,random,full,82,3868,0,0.00039412977639585733
biosnap,random,full,82,3869,0,0.000856967584695667
biosnap,random,full,82,3870,1,0.8782334327697754
biosnap,random,full,82,3871,0,0.0029198855627328157
biosnap,random,full,82,3872,1,0.003765730420127511
biosnap,random,full,82,3873,1,0.8408859968185425
biosnap,random,full,82,3874,1,0.9763965010643005
biosnap,random,full,82,3875,0,0.539274275302887
biosnap,random,full,82,3876,0,8.680108294356614e-07
biosnap,random,full,82,3877,1,0.9855895638465881
biosnap,random,full,82,3878,1,0.9886096715927124
biosnap,random,full,82,3879,0,1.1802155313489493e-05
biosnap,random,full,82,3880,1,1.4063520211493596e-05
biosnap,random,full,82,3881,1,0.9997314810752869
biosnap,random,full,82,3882,1,0.9999616146087646
biosnap,random,full,82,3883,0,0.00010182714322581887
biosnap,random,full,82,3884,0,5.211224197410047e-05
biosnap,random,full,82,3885,1,0.9986535310745239
biosnap,random,full,82,3886,0,7.563871622551233e-05
biosnap,random,full,82,3887,0,0.02887577936053276
biosnap,random,full,82,3888,1,0.16907209157943726
biosnap,random,full,82,3889,0,0.04106231778860092
biosnap,random,full,82,3890,0,0.007240667007863522
biosnap,random,full,82,3891,0,0.9439648985862732
biosnap,random,full,82,3892,1,0.997117280960083
biosnap,random,full,82,3893,0,0.00027029326884076
biosnap,random,full,82,3894,0,3.0454827992798528e-06
biosnap,random,full,82,3895,0,1.517725468147546e-05
biosnap,random,full,82,3896,0,1.1639692729659146e-06
biosnap,random,full,82,3897,1,0.999995231628418
biosnap,random,full,82,3898,0,8.654616294734296e-07
biosnap,random,full,82,3899,1,0.9804198145866394
biosnap,random,full,82,3900,1,0.9996289014816284
biosnap,random,full,82,3901,0,0.0017802573274821043
biosnap,random,full,82,3902,1,0.9996077418327332
biosnap,random,full,82,3903,1,4.6665452828165144e-05
biosnap,random,full,82,3904,1,0.9982720613479614
biosnap,random,full,82,3905,0,0.30026888847351074
biosnap,random,full,82,3906,1,2.6548330424702726e-05
biosnap,random,full,82,3907,1,0.9995231628417969
biosnap,random,full,82,3908,1,0.9999704360961914
